id,title,brands,description,uri,first_image_uri,originalPrice,price,colors,categories
2300002300101,白吐司-半條(AA無添加驗證：100%無添加)※因配送關係實際到貨效期約1天,[家樂福自製],"麵糰紐西蘭進口安佳奶油及進口橄欖油,依黃金比例製作.產品成分 :麵粉、水、澳洲上白糖、紐西蘭安佳奶油、非基改黃豆泥、紐西蘭奶粉、酵母、鹽重量 : 420g&plusmn;5%/PC個",https://online.carrefour.com.tw/affiliate/2300002300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0248567_c.jpeg,42.0,42.0,[],[生鮮冷凍 > 自製品預售 > 烘焙到店取]
1413124200101,Kid-O厚餡夾心酥(巧克力風味),[Kid-O],,https://online.carrefour.com.tw/affiliate/1413124200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1413124200101.jpeg,42.0,42.0,[],[飲料零食 > 精選餅乾 > 甜餅乾 > 其他口味威化]
1463235200101,金蘭甜麵醬200g,[金蘭],甜甜鹹鹹醬香味，道地風味！,https://online.carrefour.com.tw/affiliate/1463235200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1463235200101.jpg,42.0,42.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 調味拌醬]
G410006670901,(義美)義美牛奶糖(經典原味)120g 超級便宜👍一包42元‼️,[I MEI 義美],,https://online.carrefour.com.tw/affiliate/G410006670901,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53232887/2080939664_42181481355690_1.jpg,42.0,42.0,[],[飲料零食 > 精選餅乾 > 甜餅乾]
B101002011401,Ocean LYRA 利雅水杯 170ml 金益合玻璃器皿,[],,https://online.carrefour.com.tw/affiliate/B101002011401,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53737802/10054496540-1.jpg,42.0,42.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 杯子]
1410462200101,北日本一口草莓餅乾,[北日本],,https://online.carrefour.com.tw/affiliate/1410462200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1410462200101.jpg,42.0,42.0,[],[飲料零食 > 精選餅乾 > 甜餅乾 > 其它口味]
1460311700101,葵果泰式綠咖哩調理粉包60g,[葵果],,https://online.carrefour.com.tw/affiliate/1460311700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0271297.jpeg,42.0,42.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 咖哩]
1485206300101,葛莉思犬罐-雞肉口味 400g,[葛莉思],,https://online.carrefour.com.tw/affiliate/1485206300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1485206300101.JPG,42.0,42.0,[],[休閒娛樂 > 寵物用品 > 狗狗食品]
1001501000106,波蜜漢宮蘆筍汁TP250ml,[波蜜],嚴選素材 清涼解渴,https://online.carrefour.com.tw/affiliate/1001501000106,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0124490_t250ml.jpeg,42.0,42.0,[],[飲料零食 > 果汁．養生 > 蔬果汁 > 盧筍汁]
3244209800601,超輕土(小)-皮膚色,[],,https://online.carrefour.com.tw/affiliate/3244209800601,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3244209800601_NR_00.jpg,42.0,42.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1423008200101,韓國Sweetory葡萄QQ可可球,[韓國Sweetory],,https://online.carrefour.com.tw/affiliate/1423008200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1423008200101.png,42.0,42.0,[],[飲料零食 > 糖果．巧克力．口香糖 > 巧克力 > 加味巧克力]
1485317400101,貓倍麗美國經典主食罐香烤鮮鮪85g,[貓倍麗],,https://online.carrefour.com.tw/affiliate/1485317400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1485317400101.jpeg,42.0,42.0,[],[休閒娛樂 > 寵物用品 > 貓咪食品]
3243105400101,經英OPP膠帶12mmX35M-6入,[全勝],●透明度佳，黏性強●辦公、居家必備好物●台灣製造，安心有保障,https://online.carrefour.com.tw/affiliate/3243105400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3243105400101_NR_00.jpg,42.0,42.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 膠帶]
1530200700101,義美非基因改造花生豆花160g*4,[義美],堅持使用食品級非基因改造黃豆，讓全家人都安心！口感滑嫩，飯後午茶的點心盛品！素食可食,https://online.carrefour.com.tw/affiliate/1530200700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1530200700101-202310.jpg,42.0,42.0,[],[生鮮冷凍 > 奶蛋點心食品 > 甜點小菜．冷盤]
B101002020201,Ocean 佩拉達方型威士忌杯 方型洛克杯 195ml 金益合玻璃器皿,[],,https://online.carrefour.com.tw/affiliate/B101002020201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53737802/2280471720-1.jpg,42.0,42.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 杯子]
3244209800101,超輕土(小)-白色,[],,https://online.carrefour.com.tw/affiliate/3244209800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3244209800101_NR_00.jpg,42.0,42.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1485317700101,貓倍麗珍饌餐盒 雞里肌肉57g,[貓倍麗],,https://online.carrefour.com.tw/affiliate/1485317700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1485317700101.jpg,42.0,42.0,[],[休閒娛樂 > 寵物用品 > 貓咪食品]
1460302700101,工研-益壽多兒童咖哩125g,[工研酢],兒童專屬的咖哩塊，辣度等級最低。可依口味喜好或食材特性適量搭配。居家方便料理，營養又美味！辣味等級：兒童1辣度評分：1~4，數字越高越辣。,https://online.carrefour.com.tw/affiliate/1460302700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1460302700101_NR_00.jpg,42.0,42.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 咖哩]
B042006745101M,"	把手 鋁門把手 大門 橫拉門把手 Z-305 高雅把手 鋁門把手 古銅/銀色/牙白 孔距140mm 附鑽尾螺絲",[],,https://online.carrefour.com.tw/affiliate/B042006745101M,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/13723444/719093633_41310281137746_1.jpg,42.0,42.0,[],[日用生活 > 居家修繕 > 五金材料 > 門鎖]
B048010178401,WIN五金 一般(小)方形磁鐵 強力磁鐵 超強磁鐵 強磁 吸磁 圓形 薄厚 氧化鐵 四氧化三鐵 鋁鐵錋 台灣現貨,[WIN五金],,https://online.carrefour.com.tw/affiliate/B048010178401,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/54186073/24061729368_45918640949961_1.jpg,42.0,42.0,[],[日用生活 > 居家修繕 > 五金材料 > 接著劑．快乾膠．熱熔膠]
1540000600101,元寶麵包,[],,https://online.carrefour.com.tw/affiliate/1540000600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1540000600101.jpg,42.0,42.0,[],[飲料零食 > 烘培糕餅 > 西點．蛋糕 > 點心]
1460311800101,葵果泰式黃咖哩調理粉包60g,[葵果],,https://online.carrefour.com.tw/affiliate/1460311800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0271301.jpeg,42.0,42.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 咖哩]
3244209800201,超輕土(小)-黑色,[],,https://online.carrefour.com.tw/affiliate/3244209800201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3244209800201_NR_00.jpg,42.0,42.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
B101003463001,Ocean 金字塔高飛球杯 300ml (1入) 金益合玻璃器皿,[],,https://online.carrefour.com.tw/affiliate/B101003463001,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53737802/2151941366-1.jpg,42.0,42.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 杯子]
3020107000101,【DIY】彩條十字起子6*100mm,[TRENY],,https://online.carrefour.com.tw/affiliate/3020107000101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3020107000101.jpg,42.0,42.0,[],[日用生活 > 居家修繕 > DIY工具 > 手工具]
1460302600101,工研-益壽多甘味咖哩125g,[工研酢],居家方便料理，營養又美味！可依口味喜好或食材特性適量搭配。辣味等級：甘味2辣度評分：1~4，數字越高越辣。,https://online.carrefour.com.tw/affiliate/1460302600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1460302600101_NR_00.jpg,42.0,42.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 咖哩]
3020106700101,【DIY】彩條一字起子6*100mm,[TRENY],,https://online.carrefour.com.tw/affiliate/3020106700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3020106700101.jpg,42.0,42.0,[],[日用生活 > 居家修繕 > DIY工具 > 手工具]
3241112000101,筆樂環保橡皮擦TC5229-BK6-黑色6入,[筆樂],"通過歐盟無毒檢驗,環保設計易拭,黏屑",https://online.carrefour.com.tw/affiliate/3241112000101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3241112000101_NR_00.jpg,42.0,42.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1485317600101,貓倍麗美國經典主食罐香烤鮭魚佐鮮蝦85g,[貓倍麗],,https://online.carrefour.com.tw/affiliate/1485317600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1485317600101.jpg,42.0,42.0,[],[休閒娛樂 > 寵物用品 > 貓咪食品]
1000294600101,蘋果西打 600ml,[蘋果西打],,https://online.carrefour.com.tw/affiliate/1000294600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1000294600101.png,42.0,42.0,[],[飲料零食 > 水．汽水 > 汽水 > 沙士]
1460304400101,益壽多素食速食咖哩-純素-125g,[工研酢],專為素食者打造的咖哩塊(全素或純素)可依口味喜好或食材特性適量搭配。居家方便料理，營養又美味！辣味等級：素食3辣度評分：1~4，數字越高越辣。,https://online.carrefour.com.tw/affiliate/1460304400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1460304400101_NR_00.jpg,42.0,42.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 咖哩]
3244209800501,超輕土(小)-藍色,[],● 台灣製造，經安全檢驗，請安心使用【 絕無添加硼砂 】●禹華 明星產品~全國文具通路熱銷~~手工藝教室大好評●好捏不黏手，延展性非常好，重量超輕，觸感像棉花糖。,https://online.carrefour.com.tw/affiliate/3244209800501,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3244209800501_NR_00.jpg,42.0,42.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1402210500101,北日本一口鮮蝦風味米果,[北日本],,https://online.carrefour.com.tw/affiliate/1402210500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1402210500101.jpg,42.0,42.0,[],[飲料零食 > 休閒零食 > 洋芋片．薯條 > 肉類．海鮮口味]
1461600600101,工研烏醋 600g,[工研酢],工研烏醋之獨特香醇風味乃原於醱酵之蔬果類。凡湯類、麵食、海鮮類、雞鴨魚肉等。在調理時或調理後或食用前酌量添加工研烏酢，可提升食物的風味使其更為可口。 工研烏醋之特點在於其結合古法之奧秘及先進技術釀造而成，是兼健康與滿足口感相互平衡的產品。,https://online.carrefour.com.tw/affiliate/1461600600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1461600600101_NR_00.jpg,43.0,37.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 醋]
1461600200101,工研白醋 600ml,[工研酢],米酢的製造方法五花八門，正統的方法應該是用米酒釀製而成。當他人尚以手工方式生產時，我們位於台北的廠房早已使用全新全自動化的醱酵設備，排除了任何可能污染的機會，而且可以更有效的使用最好的酵母及米麴生產最好的米酒(亦即工研米酢之前製原料)。釀造米酢的香醇是無可取代的。由於它的香醇來自於20 種氨基酸相互的組合及眾多的有機酸。這些有機酸都是人體檸檬酸代謝循環之中間代謝產物或其前驅物，對於人體之新陳代謝助益甚大。,https://online.carrefour.com.tw/affiliate/1461600200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1461600200112_NR_00.jpg,43.0,37.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 醋]
3242402200101,SDI 簡約實用型10號訂書機組-顏色隨機出貨,[SDI手牌],好用好握方便好攜帶辦公用最佳幫手,https://online.carrefour.com.tw/affiliate/3242402200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0180392_sdi-10.jpeg,43.0,38.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
F010009033801,(達昕)金品-總匯披薩,[],,https://online.carrefour.com.tw/affiliate/F010009033801,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12770019/105154/LINE_ALBUM_家樂福800800_250613_132.png,43.0,39.0,[],[家樂福線上商城 > 達昕國際有限公司]
1402318900101,卡迪那洋芋片日式炒麵口味75G,[卡迪那],,https://online.carrefour.com.tw/affiliate/1402318900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1402318900101.png,43.0,39.0,[],[飲料零食 > 休閒零食 > 洋芋片．薯條 > 其它口味]
1437001700101,台糖本土甘蔗糖,[台糖],,https://online.carrefour.com.tw/affiliate/1437001700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1437001700101-removebg-preview.png,43.0,39.0,[],[米油沖泡 > 調味．罐頭湯品．南北貨 > 調味品 > 糖粉]
F010009034001,(達昕)金品-夏威夷披薩,[],,https://online.carrefour.com.tw/affiliate/F010009034001,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12770019/105115/LINE_ALBUM_家樂福800800_250613_134.png,43.0,39.0,[],[家樂福線上商城 > 達昕國際有限公司]
1003502600101,Lotte樂天玉米鬚茶500ml,[LOTTE 樂天],,https://online.carrefour.com.tw/affiliate/1003502600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1003502600101.JPG,43.0,39.0,[],[飲料零食 > 茶飲．咖啡 > 綠茶．烏龍茶．其他茶飲 > 其他茶類]
F010009033901,(達昕)金品-培根披薩,[],,https://online.carrefour.com.tw/affiliate/F010009033901,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/12770019/105144/LINE_ALBUM_家樂福800800_250613_130.png,43.0,39.0,[],[家樂福線上商城 > 達昕國際有限公司]
1001409000106,波蜜多果汁TP250ml,[波蜜],綜合多種果汁，滿足無限多元化口感，美味無法擋,https://online.carrefour.com.tw/affiliate/1001409000106,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0014769_t250ml.jpeg,43.0,40.0,[],[飲料零食 > 果汁．養生 > 蔬果汁 > 其它]
3121300200101,【免洗餐具】107塑膠免洗大碗,[自然風],,https://online.carrefour.com.tw/affiliate/3121300200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3121300200101_NR_00.jpg,43.0,40.0,[],[休閒娛樂 > BBQ烤肉器具 > 免洗餐具 > 塑膠餐具]
3122200200101,【免洗餐具】109塑膠免洗圓盤,[自然風],,https://online.carrefour.com.tw/affiliate/3122200200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3122200200101_NR_00.jpg,43.0,40.0,[],[休閒娛樂 > BBQ烤肉器具 > 免洗餐具 > 塑膠餐具]
1001601500106,波蜜紅蕃茄汁-250ml,[波蜜],,https://online.carrefour.com.tw/affiliate/1001601500106,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0247547_t250ml.jpeg,43.0,40.0,[],[飲料零食 > 果汁．養生 > 蔬果汁 > 蕃茄汁]
1500321500101,林鳳營鮮奶優格(無加糖)130g※實際到貨效期約4天以上,[林鳳營],,https://online.carrefour.com.tw/affiliate/1500321500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1500321500101-20240723.png,43.0,40.0,[],[生鮮冷凍 > 奶蛋點心食品 > 優酪乳．優格]
1001003500106,波蜜BCE果菜汁TP250ml,[波蜜],"研發多年,使果菜汁BCE變得更好喝;更順口,滿足了生活忙碌且缺乏足夠營養的現代人,一瓶補充您缺乏的營養素.B胡蘿蔔素、維生素C、維生素E是維他命的最佳組合,我們稱它為健康金三角.",https://online.carrefour.com.tw/affiliate/1001003500106,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0002883_bcet250ml.jpeg,43.0,40.0,[],[飲料零食 > 果汁．養生 > 蔬果汁 > 混和蔬菜果汁]
G410007354301,(義美)義美天然取向蘇打餅乾(鮮蔥)120克,[I MEI 義美],,https://online.carrefour.com.tw/affiliate/G410007354301,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53232887/25885990469_42180940897144_1.jpg,43.0,43.0,[],[飲料零食 > 精選餅乾 > 甜餅乾]
3241688700301,柴語錄太空中性筆組合包-C,[],"ST筆頭,秒乾,好書寫,圖案可愛,兩藍一紅筆。",https://online.carrefour.com.tw/affiliate/3241688700301,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3241688700301_NR_00.jpg,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
3512100700101,【汽車百貨】大骨頭海棉,[],台灣製造生產，品質優良質地細緻柔軟，不傷車體曲線造型輕鬆好握，清潔無死角超好起泡，超節省清潔用品,https://online.carrefour.com.tw/affiliate/3512100700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0172323.jpeg,43.0,43.0,[],[休閒娛樂 > 車用百貨 > 車用清潔保養 > 洗車海綿]
1402220800101,卡迪那洋芋片牛排口味75G,[卡迪那],,https://online.carrefour.com.tw/affiliate/1402220800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1402220800101.png,43.0,43.0,[],[飲料零食 > 休閒零食 > 洋芋片．薯條 > 肉類．海鮮口味]
1400114300101,自然之顏安地斯山藜麥蘇打餅,[自然之顏],,https://online.carrefour.com.tw/affiliate/1400114300101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0178250.jpeg,43.0,43.0,[],[飲料零食 > 精選餅乾 > 鹹餅乾 > 蘇打餅乾]
2010000400101,台灣黑輪伯 貝比鵪鶉蛋-鹽之味80g,[],,https://online.carrefour.com.tw/affiliate/2010000400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/2010000400101.jpg,43.0,43.0,[],[生鮮冷凍 > 奶蛋點心食品 > 雞蛋．豆製品]
3247015500101,牛皮紙N次貼超值包3*3(61020),[],,https://online.carrefour.com.tw/affiliate/3247015500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0172477_3361020.jpeg,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1511294200101,新東陽DHA經典歐式熱狗腸140g,[新東陽],,https://online.carrefour.com.tw/affiliate/1511294200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1511294200101.jpg,43.0,43.0,[],[生鮮冷凍 > 肉品 > 培根．香腸．臘肉 > 香腸．熱狗]
B101002095601,Ocean 圓底 威士忌杯 325ml/金益合 drinkeat,[],,https://online.carrefour.com.tw/affiliate/B101002095601,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53737802/2150420707-1.jpg,43.0,43.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 杯子]
G410012698101,(義美)義美純麥取向蘇打餅205g,[義美],,https://online.carrefour.com.tw/affiliate/G410012698101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53232887/16998940617_42181121260412_1.jpg,43.0,43.0,[],[飲料零食 > 精選餅乾 > 甜餅乾]
B101002096101,Ocean 威士忌杯 《銅板價》聖瑪利諾系列 290ml 金益合玻璃器皿,[],,https://online.carrefour.com.tw/affiliate/B101002096101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53737802/2150286155-1.jpg,43.0,43.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 杯子]
3244604400101,素色雙面色紙15*15cm-50入,[珠友],每包有5款各10張，共50張雙面素色無論是美勞或是摺紙都很適合讓你創造出獨一無二的色紙作品！通過螢光劑/甲醛，檢驗合格材質：紙,https://online.carrefour.com.tw/affiliate/3244604400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3244604400101_NR_00.jpg,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
B101003409201M,Ocean 百樂,[],,https://online.carrefour.com.tw/affiliate/B101003409201M,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53737802/2151568933-1.jpg,43.0,43.0,[],[日用生活 > 餐廚用品 > 杯盤餐具 > 杯子]
1201210800101,家樂福超值薰衣草身體乳液,[家樂福],,https://online.carrefour.com.tw/affiliate/1201210800101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0164686.jpeg,43.0,43.0,[],[美妝個清 > 美妝保養 > 乳液．防曬．保養 > 身體乳液]
3241688700101,柴語錄太空中性筆組合包-A,[柴語錄],"ST筆頭,秒乾,好書寫,圖案可愛,藍紅黑筆各一支。",https://online.carrefour.com.tw/affiliate/3241688700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3241688700101_NR_00.jpg,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1201200100101,家樂福超值蘆薈身體乳液,[家樂福],,https://online.carrefour.com.tw/affiliate/1201200100101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1201200100101.png,43.0,43.0,[],[美妝個清 > 美妝保養 > 乳液．防曬．保養 > 身體乳液]
3430002400101,KIYODO多肉植物澆水器250ml,[KIYODO],,https://online.carrefour.com.tw/affiliate/3430002400101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3430002400101_NR_02.jpg,43.0,43.0,[],[大家都買這些 > 折價券適用名單]
3241100100101,PENTEL 多用途橡皮擦,[Pentel 飛龍],特殊墨水去除粒子設計，能輕易擦拭墨跡、適合使用於印刷品、打字、油性原子筆字跡。,https://online.carrefour.com.tw/affiliate/3241100100101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3241100100101_NR_00.png,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
2010001200101,台灣黑輪伯 貝比鵪鶉蛋-茶香68g,[],,https://online.carrefour.com.tw/affiliate/2010001200101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/2010001200101.jpg,43.0,43.0,[],[生鮮冷凍 > 奶蛋點心食品 > 雞蛋．豆製品]
1004107900101,多喝水MORE檸檬風味氣泡水1250ml,[味丹],,https://online.carrefour.com.tw/affiliate/1004107900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1004107900101.jpg,43.0,43.0,[],[飲料零食 > 水．汽水 > 氣泡水]
G410012698001,(義美)義美起司取向蘇打餅180g,[義美],,https://online.carrefour.com.tw/affiliate/G410012698001,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/scm/large/53232887/16998940617_42181121260412_1.jpg,43.0,43.0,[],[飲料零食 > 精選餅乾 > 甜餅乾]
3250917500101,COX EVA 環保透明拉鍊筆袋-顏色隨機出貨,[],"防水、防污損,輕便好攜帶.尺寸:20.5x10.5公分",https://online.carrefour.com.tw/affiliate/3250917500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0248102_eva.jpeg,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文件．桌上收納]
1004106900101,多喝水MORE氣泡水PET1250ml,[味丹],,https://online.carrefour.com.tw/affiliate/1004106900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0247328_moreet1250ml.png,43.0,43.0,[],[飲料零食 > 水．汽水 > 氣泡水]
1511294600101,新東陽法蘭克福熱狗140G,[],,https://online.carrefour.com.tw/affiliate/1511294600101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1511294600101.jpg,43.0,43.0,[],[生鮮冷凍 > 肉品 > 培根．香腸．臘肉 > 香腸．熱狗]
3241688700201,柴語錄太空中性筆組合包-B,[],"ST筆頭,秒乾,好書寫,圖案可愛,兩黑一紅筆。",https://online.carrefour.com.tw/affiliate/3241688700201,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/3241688700201_NR_00.jpg,43.0,43.0,[],[休閒娛樂 > 辦公用品．文具．節慶飾品 > 文具用品]
1201203700101,家樂福超值綿羊油身體乳液,[家樂福],,https://online.carrefour.com.tw/affiliate/1201203700101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0164685.jpeg,43.0,43.0,[],[美妝個清 > 美妝保養 > 乳液．防曬．保養 > 身體乳液]
1501405900101,義美無糖黑豆奶946ml※實際到貨效期約4天以上,[義美],不含防腐劑不含膽固醇不含基因改造作物,https://online.carrefour.com.tw/affiliate/1501405900101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0122006_946ml.jpeg,44.0,39.0,[],[生鮮冷凍 > 奶蛋點心食品 > 豆．米漿]
1104000500101,潔霜芳香浴廁清潔劑-薰衣草,[潔霜],,https://online.carrefour.com.tw/affiliate/1104000500101,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/1104000500101_NR_00.jpg,44.0,42.0,[],[日用生活 > 衛浴用品]
